buyer_id,username,passwd,address,c_time
508,Barry508,1234,20 Brickson Park Crossing,6/25/2020
509,Barry509,1234,47257 Express Alley,4/28/2021
510,Barry510,1234,6655 Manley Point,5/25/2020
511,Barry511,1234,372 Melody Road,9/6/2020
512,Barry512,1234,085 Moland Park,3/11/2021
513,Barry513,1234,58089 Merry Junction,6/5/2020
514,Barry514,1234,98 Artisan Lane,5/23/2020
515,Barry515,1234,62 Norway Maple Circle,8/20/2020
516,Barry516,1234,53430 Elgar Trail,1/11/2021
517,Barry517,1234,190 Mcguire Circle,10/30/2020
518,Barry518,1234,4 Annamark Center,6/8/2020
519,Barry519,1234,97 Menomonie Parkway,8/2/2020
520,Barry520,1234,016 Hagan Street,1/12/2021
521,Barry521,1234,816 Prairie Rose Court,3/1/2021
522,Barry522,1234,55449 Tennessee Court,4/5/2021
523,Barry523,1234,01272 Starling Hill,5/28/2020
524,Barry524,1234,9 Oak Valley Center,3/18/2021
525,Barry525,1234,3 Paget Plaza,4/26/2021
526,Barry526,1234,1967 Trailsway Way,1/9/2021
527,Barry527,1234,49 Division Alley,8/11/2020
528,Barry528,1234,53 Merchant Junction,10/30/2020
529,Barry529,1234,8685 Onsgard Alley,2/14/2021
530,Barry530,1234,5289 Duke Alley,4/19/2021
531,Barry531,1234,2007 Namekagon Plaza,5/15/2021
532,Barry532,1234,853 Kensington Park,6/10/2020
533,Barry533,1234,38 Atwood Lane,6/26/2020
534,Barry534,1234,6 Bluejay Junction,9/25/2020
535,Barry535,1234,1243 Center Trail,5/27/2020
536,Barry536,1234,546 Fuller Circle,11/22/2020
537,Barry537,1234,3980 Russell Circle,8/17/2020
538,Barry538,1234,0 Esker Avenue,3/21/2021
539,Barry539,1234,4 Homewood Crossing,5/11/2021
540,Barry540,1234,2525 Northview Terrace,10/17/2020
541,Barry541,1234,8986 Fulton Circle,3/25/2021
542,Barry542,1234,23328 Cottonwood Street,6/23/2020
543,Barry543,1234,533 Carpenter Court,6/21/2020
544,Barry544,1234,4324 Huxley Alley,1/15/2021
545,Barry545,1234,63158 Garrison Alley,10/12/2020
546,Barry546,1234,8525 Corben Hill,8/11/2020
547,Barry547,1234,534 Loeprich Lane,7/30/2020
548,Barry548,1234,80366 Browning Hill,1/8/2021
549,Barry549,1234,30 Blaine Road,8/9/2020
550,Barry550,1234,225 Park Meadow Avenue,5/18/2020
551,Barry551,1234,916 Eagle Crest Parkway,6/24/2020
552,Barry552,1234,026 Towne Street,9/14/2020
553,Barry553,1234,0 Pleasure Drive,8/12/2020
554,Barry554,1234,97 Commercial Lane,7/24/2020
555,Barry555,1234,27 Darwin Lane,3/10/2021
556,Barry556,1234,128 Lake View Way,3/5/2021
557,Barry557,1234,49 Derek Pass,5/12/2021
558,Barry558,1234,20098 Tony Drive,6/3/2020
559,Barry559,1234,8 Buhler Road,7/1/2020
560,Barry560,1234,701 Onsgard Plaza,8/30/2020
561,Barry561,1234,19 Helena Way,10/5/2020
562,Barry562,1234,95546 Myrtle Drive,12/10/2020
563,Barry563,1234,23558 Nobel Center,2/17/2021
564,Barry564,1234,35978 Clove Way,5/9/2021
565,Barry565,1234,0446 Fairfield Terrace,9/25/2020
566,Barry566,1234,518 Michigan Alley,3/3/2021
567,Barry567,1234,27210 Main Drive,2/12/2021
568,Barry568,1234,955 Little Fleur Place,12/5/2020
569,Barry569,1234,527 Golf Course Circle,9/6/2020
570,Barry570,1234,315 Upham Crossing,6/14/2020
571,Barry571,1234,732 Hovde Crossing,9/30/2020
572,Barry572,1234,88 4th Circle,1/14/2021
573,Barry573,1234,509 Homewood Street,5/2/2021
574,Barry574,1234,47 Eagle Crest Circle,10/10/2020
575,Barry575,1234,6506 Aberg Trail,11/19/2020
576,Barry576,1234,20 Quincy Place,9/7/2020
577,Barry577,1234,07 Melvin Street,3/25/2021
578,Barry578,1234,37 Reinke Crossing,4/17/2021
579,Barry579,1234,71096 4th Center,3/18/2021
580,Barry580,1234,76 Hoffman Pass,8/8/2020
581,Barry581,1234,92 Hayes Circle,2/3/2021
582,Barry582,1234,3 Bay Road,11/10/2020
583,Barry583,1234,4168 Anthes Pass,6/29/2020
584,Barry584,1234,9018 Spenser Way,3/16/2021
585,Barry585,1234,331 Surrey Center,8/22/2020
586,Barry586,1234,98440 Scofield Park,1/19/2021
587,Barry587,1234,38465 Fremont Hill,9/9/2020
588,Barry588,1234,5609 Lakewood Gardens Plaza,1/22/2021
589,Barry589,1234,72671 Pierstorff Park,6/23/2020
590,Barry590,1234,169 Warbler Park,12/17/2020
591,Barry591,1234,0591 Holy Cross Alley,8/18/2020
592,Barry592,1234,42606 Morningstar Lane,4/6/2021
593,Barry593,1234,83858 Ryan Street,7/30/2020
594,Barry594,1234,8 Doe Crossing Hill,11/25/2020
595,Barry595,1234,54756 Coolidge Drive,2/11/2021
596,Barry596,1234,387 Mitchell Drive,12/17/2020
597,Barry597,1234,01317 Aberg Crossing,9/30/2020
598,Barry598,1234,42151 Bartelt Point,3/13/2021
599,Barry599,1234,26101 Mallory Terrace,3/27/2021
600,Barry600,1234,7 Ryan Avenue,1/23/2021
601,Barry601,1234,45 Duke Alley,10/17/2020
602,Barry602,1234,4278 Maywood Lane,9/26/2020
603,Barry603,1234,79 Talmadge Lane,8/19/2020
604,Barry604,1234,955 Buhler Circle,3/12/2021
605,Barry605,1234,43838 Bartelt Terrace,8/6/2020
606,Barry606,1234,047 Elmside Terrace,10/19/2020
607,Barry607,1234,913 Kinsman Lane,5/3/2021
608,Barry608,1234,2575 Arrowood Pass,1/24/2021
609,Barry609,1234,13006 Maple Wood Road,2/21/2021
610,Barry610,1234,4208 Elka Circle,6/11/2020
611,Barry611,1234,593 Magdeline Trail,5/26/2020
612,Barry612,1234,2 Pierstorff Point,7/18/2020
613,Barry613,1234,302 Becker Center,7/17/2020
614,Barry614,1234,15 2nd Lane,4/18/2021
615,Barry615,1234,3976 Fordem Park,1/18/2021
616,Barry616,1234,96181 Jackson Crossing,7/26/2020
617,Barry617,1234,6 Scofield Alley,4/10/2021
618,Barry618,1234,895 Straubel Avenue,1/26/2021
619,Barry619,1234,73543 Cordelia Pass,9/29/2020
620,Barry620,1234,839 Judy Avenue,3/15/2021
621,Barry621,1234,1 Ridge Oak Place,5/26/2020
622,Barry622,1234,44135 Carioca Trail,9/15/2020
623,Barry623,1234,2 Lukken Trail,7/11/2020
624,Barry624,1234,33 Raven Plaza,5/7/2021
625,Barry625,1234,55634 Talisman Place,11/4/2020
626,Barry626,1234,77029 Orin Road,1/7/2021
627,Barry627,1234,49 Lake View Point,6/16/2020
628,Barry628,1234,8724 Homewood Drive,11/10/2020
629,Barry629,1234,0907 Hermina Road,10/1/2020
630,Barry630,1234,0 Anderson Avenue,3/2/2021
631,Barry631,1234,6874 Mifflin Junction,11/8/2020
632,Barry632,1234,59 Dunning Road,3/7/2021
633,Barry633,1234,26808 Nobel Plaza,12/23/2020
634,Barry634,1234,0339 Parkside Drive,2/6/2021
635,Barry635,1234,25447 Holy Cross Street,12/12/2020
636,Barry636,1234,87 Bonner Circle,10/9/2020
637,Barry637,1234,8 Hoard Way,7/22/2020
638,Barry638,1234,713 Lukken Hill,4/15/2021
639,Barry639,1234,4979 Hoepker Pass,4/28/2021
640,Barry640,1234,540 Atwood Circle,3/14/2021
641,Barry641,1234,47684 Oneill Park,3/9/2021
642,Barry642,1234,77 Riverside Road,2/23/2021
643,Barry643,1234,80056 Grasskamp Crossing,11/16/2020
644,Barry644,1234,786 Corscot Trail,10/28/2020
645,Barry645,1234,216 Summerview Terrace,3/5/2021
646,Barry646,1234,86572 Westridge Terrace,1/14/2021
647,Barry647,1234,10884 Coolidge Point,11/27/2020
648,Barry648,1234,01184 Summit Lane,9/11/2020
649,Barry649,1234,16 Memorial Trail,3/28/2021
650,Barry650,1234,47 Del Mar Point,7/6/2020
651,Barry651,1234,25052 Doe Crossing Plaza,6/17/2020
652,Barry652,1234,6820 Lake View Parkway,4/2/2021
653,Barry653,1234,236 Jenifer Trail,3/29/2021
654,Barry654,1234,87606 Nova Pass,11/2/2020
655,Barry655,1234,89 Spenser Plaza,3/31/2021
656,Barry656,1234,05 Bowman Point,5/19/2020
657,Barry657,1234,39227 Golf Course Hill,6/20/2020
658,Barry658,1234,78 Kedzie Court,3/5/2021
659,Barry659,1234,3 Farragut Lane,6/22/2020
660,Barry660,1234,24068 Columbus Terrace,6/11/2020
661,Barry661,1234,711 Armistice Crossing,7/3/2020
662,Barry662,1234,847 Golden Leaf Center,4/29/2021
663,Barry663,1234,27139 Sachtjen Circle,6/30/2020
664,Barry664,1234,7767 Bowman Trail,1/22/2021
665,Barry665,1234,05185 Center Drive,10/12/2020
666,Barry666,1234,8318 Comanche Avenue,4/12/2021
667,Barry667,1234,69 Hollow Ridge Drive,9/2/2020
668,Barry668,1234,60004 Montana Point,12/12/2020
669,Barry669,1234,2 Kinsman Crossing,5/21/2020
670,Barry670,1234,405 Farmco Trail,9/28/2020
671,Barry671,1234,9 Warbler Point,4/12/2021
672,Barry672,1234,60 Delaware Lane,7/28/2020
673,Barry673,1234,9334 Graceland Point,10/26/2020
674,Barry674,1234,895 Ridge Oak Park,5/3/2021
675,Barry675,1234,429 Hagan Pass,5/25/2020
676,Barry676,1234,88 Graedel Avenue,7/24/2020
677,Barry677,1234,981 Fairfield Way,10/20/2020
678,Barry678,1234,271 Cascade Court,4/8/2021
679,Barry679,1234,07 Sommers Park,6/27/2020
680,Barry680,1234,5864 Center Circle,6/20/2020
681,Barry681,1234,065 Hagan Road,1/9/2021
682,Barry682,1234,870 Glacier Hill Junction,10/7/2020
683,Barry683,1234,0 Center Park,4/12/2021
684,Barry684,1234,6992 Southridge Terrace,6/2/2020
685,Barry685,1234,68952 Birchwood Point,12/25/2020
686,Barry686,1234,9458 Golden Leaf Hill,5/8/2021
687,Barry687,1234,1 Forest Dale Hill,5/24/2020
688,Barry688,1234,8024 Northland Court,5/1/2021
689,Barry689,1234,04 Hanover Point,9/5/2020
690,Barry690,1234,259 Holy Cross Way,3/4/2021
691,Barry691,1234,48228 Cottonwood Center,10/15/2020
692,Barry692,1234,28 Ramsey Pass,8/4/2020
693,Barry693,1234,597 Mockingbird Point,6/3/2020
694,Barry694,1234,5467 Judy Place,5/26/2020
695,Barry695,1234,55 Glacier Hill Terrace,2/19/2021
696,Barry696,1234,70 Cherokee Plaza,10/22/2020
697,Barry697,1234,823 Northridge Place,2/10/2021
698,Barry698,1234,80 Melvin Point,9/11/2020
699,Barry699,1234,0 Maple Wood Place,11/28/2020
700,Barry700,1234,7568 Valley Edge Plaza,1/6/2021
701,Barry701,1234,1 Surrey Pass,1/4/2021
702,Barry702,1234,338 Mandrake Circle,12/10/2020
703,Barry703,1234,44494 Old Gate Hill,5/12/2021
704,Barry704,1234,819 Manufacturers Street,6/25/2020
705,Barry705,1234,1056 Sutteridge Court,1/12/2021
706,Barry706,1234,06081 Ruskin Trail,1/30/2021
707,Barry707,1234,5347 3rd Place,5/26/2020
708,Barry708,1234,99313 Blue Bill Park Drive,7/17/2020
709,Barry709,1234,40 Melby Park,11/8/2020
710,Barry710,1234,390 Harbort Way,3/6/2021
711,Barry711,1234,17652 Arizona Crossing,1/18/2021
712,Barry712,1234,7 Petterle Road,10/22/2020
713,Barry713,1234,141 Vahlen Drive,4/23/2021
714,Barry714,1234,11706 Marcy Place,2/5/2021
715,Barry715,1234,81026 Butternut Avenue,2/26/2021
716,Barry716,1234,49273 Graedel Park,7/20/2020
717,Barry717,1234,7 American Lane,6/22/2020
718,Barry718,1234,6 Blaine Alley,1/29/2021
719,Barry719,1234,869 Heath Way,3/29/2021
720,Barry720,1234,87 Mayer Hill,12/22/2020
721,Barry721,1234,600 Talmadge Circle,9/15/2020
722,Barry722,1234,75 Quincy Crossing,10/28/2020
723,Barry723,1234,96 Sommers Hill,1/31/2021
724,Barry724,1234,401 Prentice Street,1/30/2021
725,Barry725,1234,243 Bartillon Trail,12/24/2020
726,Barry726,1234,71 Hoffman Road,1/4/2021
727,Barry727,1234,2747 Brickson Park Terrace,4/10/2021
728,Barry728,1234,581 Warner Alley,12/8/2020
729,Barry729,1234,5797 Jenifer Hill,9/4/2020
730,Barry730,1234,02 High Crossing Point,7/8/2020
731,Barry731,1234,650 Dahle Junction,10/1/2020
732,Barry732,1234,9 Basil Park,3/8/2021
733,Barry733,1234,33321 Chive Hill,3/19/2021
734,Barry734,1234,4 Fair Oaks Hill,10/16/2020
735,Barry735,1234,5 Spohn Parkway,5/6/2021
736,Barry736,1234,37 Blue Bill Park Trail,7/24/2020
737,Barry737,1234,21 Lotheville Point,9/21/2020
738,Barry738,1234,68966 Amoth Crossing,12/6/2020
739,Barry739,1234,7 Sauthoff Road,4/20/2021
740,Barry740,1234,5 Park Meadow Terrace,3/3/2021
741,Barry741,1234,42592 Sutteridge Crossing,9/9/2020
742,Barry742,1234,3707 Fisk Way,5/3/2021
743,Barry743,1234,927 Barby Court,4/20/2021
744,Barry744,1234,407 Brickson Park Way,7/12/2020
745,Barry745,1234,02 Sage Park,5/19/2020
746,Barry746,1234,988 Red Cloud Way,2/12/2021
747,Barry747,1234,01 Hintze Terrace,6/23/2020
748,Barry748,1234,8 Ludington Center,7/16/2020
749,Barry749,1234,14502 Weeping Birch Place,4/19/2021
750,Barry750,1234,8807 Forest Place,2/10/2021
751,Barry751,1234,32 Jackson Hill,4/25/2021
752,Barry752,1234,47003 Thackeray Lane,5/9/2021
753,Barry753,1234,206 Thackeray Park,8/3/2020
754,Barry754,1234,4276 Hollow Ridge Parkway,7/30/2020
755,Barry755,1234,92 Surrey Parkway,6/28/2020
756,Barry756,1234,59 Merry Point,11/4/2020
757,Barry757,1234,4 Arapahoe Pass,9/10/2020
758,Barry758,1234,88 Moulton Court,5/27/2020
759,Barry759,1234,474 Mariners Cove Plaza,3/24/2021
760,Barry760,1234,32 Grayhawk Drive,7/5/2020
761,Barry761,1234,54081 Esch Court,8/31/2020
762,Barry762,1234,6 Banding Point,3/31/2021
763,Barry763,1234,7 Lillian Street,4/12/2021
764,Barry764,1234,1039 Melody Place,7/27/2020
765,Barry765,1234,0 Springview Hill,12/26/2020
766,Barry766,1234,7 Straubel Terrace,4/29/2021
767,Barry767,1234,8057 Coleman Lane,5/12/2021
768,Barry768,1234,5 Marquette Way,12/25/2020
769,Barry769,1234,8 Monument Point,9/3/2020
770,Barry770,1234,2 Daystar Lane,4/26/2021
771,Barry771,1234,422 Fordem Crossing,10/4/2020
772,Barry772,1234,45720 Raven Road,12/11/2020
773,Barry773,1234,5 Jana Plaza,8/25/2020
774,Barry774,1234,504 Autumn Leaf Trail,3/2/2021
775,Barry775,1234,32 Spohn Way,11/28/2020
776,Barry776,1234,5 Fallview Alley,6/28/2020
777,Barry777,1234,9 Farmco Trail,11/26/2020
778,Barry778,1234,85993 Grim Parkway,8/21/2020
779,Barry779,1234,216 High Crossing Alley,5/25/2020
780,Barry780,1234,529 Mendota Alley,12/27/2020
781,Barry781,1234,08 Bayside Court,3/2/2021
782,Barry782,1234,2 Jana Terrace,7/6/2020
783,Barry783,1234,561 Spohn Parkway,12/14/2020
784,Barry784,1234,04492 Hollow Ridge Street,2/2/2021
785,Barry785,1234,51 Fair Oaks Avenue,2/9/2021
786,Barry786,1234,74761 Del Sol Way,5/27/2020
787,Barry787,1234,388 Pennsylvania Place,3/10/2021
788,Barry788,1234,8431 Schlimgen Trail,2/8/2021
789,Barry789,1234,7369 Burrows Alley,7/30/2020
790,Barry790,1234,25 Hudson Lane,3/13/2021
791,Barry791,1234,041 Morrow Park,1/9/2021
792,Barry792,1234,12457 Golf Course Crossing,4/14/2021
793,Barry793,1234,4 Scott Crossing,4/24/2021
794,Barry794,1234,7 Blue Bill Park Plaza,11/17/2020
795,Barry795,1234,88 Kinsman Point,1/24/2021
796,Barry796,1234,1267 Continental Junction,9/14/2020
797,Barry797,1234,0 Montana Hill,8/22/2020
798,Barry798,1234,4 Oneill Point,5/11/2021
799,Barry799,1234,788 Alpine Avenue,3/27/2021
800,Barry800,1234,05953 Rieder Road,5/4/2021
801,Barry801,1234,2889 Eggendart Drive,5/8/2021
802,Barry802,1234,33001 Stone Corner Street,7/31/2020
803,Barry803,1234,10 Victoria Alley,1/14/2021
804,Barry804,1234,7212 Gale Circle,2/15/2021
805,Barry805,1234,1 Reinke Drive,4/16/2021
806,Barry806,1234,92 Alpine Alley,4/26/2021
807,Barry807,1234,966 Grayhawk Crossing,12/29/2020
808,Barry808,1234,84395 Bartillon Crossing,5/30/2020
809,Barry809,1234,3471 Utah Alley,1/19/2021
810,Barry810,1234,43 Hauk Crossing,8/22/2020
811,Barry811,1234,111 Cordelia Road,8/19/2020
812,Barry812,1234,0009 Prairieview Circle,5/15/2021
813,Barry813,1234,527 Longview Avenue,1/12/2021
814,Barry814,1234,15 Declaration Court,5/20/2020
815,Barry815,1234,72225 Vermont Drive,12/7/2020
816,Barry816,1234,4 Eastwood Street,8/23/2020
817,Barry817,1234,5 Pine View Way,2/1/2021
818,Barry818,1234,2184 Rockefeller Junction,12/12/2020
819,Barry819,1234,3 Village Green Street,7/26/2020
820,Barry820,1234,0 Melody Crossing,3/25/2021
821,Barry821,1234,86064 Sachtjen Junction,6/3/2020
822,Barry822,1234,5063 Trailsway Plaza,7/25/2020
823,Barry823,1234,7675 School Point,7/25/2020
824,Barry824,1234,3678 Northport Road,8/17/2020
825,Barry825,1234,0 Barnett Parkway,8/26/2020
826,Barry826,1234,14160 Carioca Center,3/15/2021
827,Barry827,1234,12097 Northland Drive,12/24/2020
828,Barry828,1234,9 Lakewood Avenue,8/17/2020
829,Barry829,1234,234 Basil Road,2/4/2021
830,Barry830,1234,5 Nevada Terrace,5/13/2021
831,Barry831,1234,2340 Meadow Vale Hill,2/12/2021
832,Barry832,1234,09013 Kennedy Point,12/7/2020
833,Barry833,1234,99 Delladonna Terrace,5/28/2020
834,Barry834,1234,270 Sundown Park,7/4/2020
835,Barry835,1234,5820 Anhalt Trail,5/4/2021
836,Barry836,1234,3952 Vidon Trail,12/10/2020
837,Barry837,1234,63 Eagle Crest Center,4/8/2021
838,Barry838,1234,04887 Daystar Road,3/22/2021
839,Barry839,1234,3 Oak Valley Junction,7/21/2020
840,Barry840,1234,4620 North Pass,10/28/2020
841,Barry841,1234,619 Hallows Center,11/29/2020
842,Barry842,1234,6992 West Lane,1/24/2021
843,Barry843,1234,35 Katie Parkway,3/3/2021
844,Barry844,1234,7163 Pankratz Pass,11/17/2020
845,Barry845,1234,4057 Memorial Crossing,7/21/2020
846,Barry846,1234,7 Charing Cross Lane,5/3/2021
847,Barry847,1234,665 Kingsford Way,3/4/2021
848,Barry848,1234,4 Waxwing Way,5/1/2021
849,Barry849,1234,55 Graceland Drive,9/15/2020
850,Barry850,1234,5720 Glendale Hill,12/26/2020
851,Barry851,1234,05695 Golf Course Crossing,8/24/2020
852,Barry852,1234,697 Fordem Way,1/11/2021
853,Barry853,1234,204 Crownhardt Lane,6/14/2020
854,Barry854,1234,42971 Tennyson Lane,4/27/2021
855,Barry855,1234,7047 Walton Circle,5/3/2021
856,Barry856,1234,6072 Fuller Alley,8/5/2020
857,Barry857,1234,40087 Westport Terrace,4/18/2021
858,Barry858,1234,445 Melody Avenue,12/12/2020
859,Barry859,1234,71802 Lighthouse Bay Junction,7/27/2020
860,Barry860,1234,5 Eastlawn Street,6/15/2020
861,Barry861,1234,7597 Barnett Alley,4/1/2021
862,Barry862,1234,26963 Forster Alley,3/13/2021
863,Barry863,1234,2556 Ridge Oak Drive,7/6/2020
864,Barry864,1234,94 Cascade Junction,7/8/2020
865,Barry865,1234,58 Jana Park,1/28/2021
866,Barry866,1234,3736 Arizona Park,10/30/2020
867,Barry867,1234,2406 Milwaukee Avenue,8/23/2020
868,Barry868,1234,3 Farwell Park,8/28/2020
869,Barry869,1234,09904 Lunder Junction,9/30/2020
870,Barry870,1234,53 Bartillon Alley,6/22/2020
871,Barry871,1234,0172 Pine View Alley,12/30/2020
872,Barry872,1234,197 Fremont Crossing,12/10/2020
873,Barry873,1234,35783 Cascade Lane,9/27/2020
874,Barry874,1234,5 7th Trail,3/16/2021
875,Barry875,1234,51907 Westridge Way,7/11/2020
876,Barry876,1234,090 Fulton Hill,7/8/2020
877,Barry877,1234,1886 Green Avenue,2/5/2021
878,Barry878,1234,44155 Schlimgen Junction,7/1/2020
879,Barry879,1234,4 Sommers Circle,12/30/2020
880,Barry880,1234,705 Park Meadow Lane,7/4/2020
881,Barry881,1234,19 Melby Hill,4/16/2021
882,Barry882,1234,59098 Dixon Trail,9/22/2020
883,Barry883,1234,1275 Sachs Point,3/27/2021
884,Barry884,1234,71253 Grover Alley,4/12/2021
885,Barry885,1234,12453 Roth Hill,2/23/2021
886,Barry886,1234,088 Lerdahl Avenue,5/10/2021
887,Barry887,1234,1 Dryden Park,3/11/2021
888,Barry888,1234,326 Elmside Road,7/21/2020
889,Barry889,1234,09 Michigan Place,3/25/2021
890,Barry890,1234,2743 Pine View Drive,11/12/2020
891,Barry891,1234,077 Monument Drive,10/7/2020
892,Barry892,1234,4 North Park,9/2/2020
893,Barry893,1234,9538 Delaware Avenue,9/6/2020
894,Barry894,1234,748 Granby Lane,9/1/2020
895,Barry895,1234,30 Sheridan Court,6/9/2020
896,Barry896,1234,19 Bartillon Drive,5/21/2020
897,Barry897,1234,358 Nancy Way,9/30/2020
898,Barry898,1234,69 Reinke Alley,4/30/2021
899,Barry899,1234,545 Harbort Crossing,3/17/2021
900,Barry900,1234,55237 Prentice Circle,7/9/2020
901,Barry901,1234,00 Bowman Alley,6/28/2020
902,Barry902,1234,24 Daystar Place,6/2/2020
903,Barry903,1234,373 Forest Road,6/20/2020
904,Barry904,1234,2760 Hansons Street,5/23/2020
905,Barry905,1234,3 Pleasure Parkway,12/10/2020
906,Barry906,1234,40074 Dakota Parkway,12/6/2020
907,Barry907,1234,918 Manufacturers Parkway,12/19/2020
908,Barry908,1234,886 Thompson Plaza,6/30/2020
909,Barry909,1234,39950 American Place,7/19/2020
910,Barry910,1234,1722 School Parkway,12/10/2020
911,Barry911,1234,59 Aberg Point,6/23/2020
912,Barry912,1234,22 Forest Dale Street,3/11/2021
913,Barry913,1234,5465 Leroy Way,7/22/2020
914,Barry914,1234,194 Burrows Place,12/23/2020
915,Barry915,1234,592 Grover Road,11/18/2020
916,Barry916,1234,095 Nova Circle,12/3/2020
917,Barry917,1234,5462 Luster Avenue,9/25/2020
918,Barry918,1234,74008 Warbler Parkway,11/13/2020
919,Barry919,1234,9441 Annamark Terrace,10/10/2020
920,Barry920,1234,884 Dryden Point,8/5/2020
921,Barry921,1234,34 Dakota Center,10/12/2020
922,Barry922,1234,475 Green Junction,2/21/2021
923,Barry923,1234,6956 Old Shore Point,5/2/2021
924,Barry924,1234,9109 Doe Crossing Drive,11/21/2020
925,Barry925,1234,98396 Hooker Point,9/6/2020
926,Barry926,1234,6 Columbus Lane,7/6/2020
927,Barry927,1234,6422 Ruskin Pass,7/28/2020
928,Barry928,1234,57 Sundown Park,3/1/2021
929,Barry929,1234,3 Bartillon Hill,11/29/2020
930,Barry930,1234,6187 Warner Parkway,5/21/2020
931,Barry931,1234,462 Division Drive,7/15/2020
932,Barry932,1234,48993 Crescent Oaks Junction,10/18/2020
933,Barry933,1234,58610 Kennedy Court,4/11/2021
934,Barry934,1234,8 Bellgrove Way,7/23/2020
935,Barry935,1234,57763 Kim Road,12/28/2020
936,Barry936,1234,32 Harper Pass,9/27/2020
937,Barry937,1234,97511 David Parkway,7/13/2020
938,Barry938,1234,3025 Crownhardt Crossing,10/23/2020
939,Barry939,1234,9 Springs Street,11/6/2020
940,Barry940,1234,7 Debs Hill,5/10/2021
941,Barry941,1234,2208 Jenna Pass,4/21/2021
942,Barry942,1234,2 Huxley Junction,12/17/2020
943,Barry943,1234,899 Little Fleur Center,6/14/2020
944,Barry944,1234,57200 Coolidge Drive,8/12/2020
945,Barry945,1234,133 Schurz Park,5/7/2021
946,Barry946,1234,40232 Mosinee Way,9/19/2020
947,Barry947,1234,636 Roxbury Terrace,8/12/2020
948,Barry948,1234,95 Anthes Lane,8/20/2020
949,Barry949,1234,25068 Hooker Court,3/20/2021
950,Barry950,1234,9 Monument Place,9/25/2020
951,Barry951,1234,9093 Blaine Road,6/2/2020
952,Barry952,1234,081 Northland Pass,9/30/2020
953,Barry953,1234,529 Green Park,2/17/2021
954,Barry954,1234,4679 Debs Parkway,8/5/2020
955,Barry955,1234,7278 Shoshone Drive,1/28/2021
956,Barry956,1234,8 Golden Leaf Alley,10/7/2020
957,Barry957,1234,6023 Larry Pass,2/28/2021
958,Barry958,1234,0945 Vermont Pass,5/17/2021
959,Barry959,1234,22710 Jenifer Street,5/13/2021
960,Barry960,1234,39545 Hagan Way,10/15/2020
961,Barry961,1234,184 Walton Alley,2/24/2021
962,Barry962,1234,08 Springs Point,11/23/2020
963,Barry963,1234,4705 Emmet Circle,10/6/2020
964,Barry964,1234,3 Riverside Park,12/24/2020
965,Barry965,1234,99 Mcbride Circle,6/16/2020
966,Barry966,1234,011 5th Street,7/5/2020
967,Barry967,1234,20 Straubel Terrace,10/20/2020
